CustomerID,Recency,Frequency,Monetary,Cluster,Segment_Name
14132.0,2,11,3586.0299999999997,0,Loyal Customers
14133.0,130,3,605.64,3,At Risk
14135.0,2,15,4690.31,2,Champions
14138.0,2,2,982.3800000000001,3,At Risk
14139.0,46,1,415.82,3,At Risk
14140.0,4,2,935.05,3,At Risk
14141.0,3,4,915.13,3,At Risk
14143.0,134,1,115.8,3,At Risk
14145.0,47,4,3742.2,0,Loyal Customers
14146.0,9,5,4191.0,0,Loyal Customers
14147.0,78,2,483.4,3,At Risk
14148.0,234,1,157.2,1,Lost Customers
14149.0,221,1,446.62,1,Lost Customers
14150.0,36,2,658.64,3,At Risk
14152.0,75,2,621.29,3,At Risk
14154.0,239,2,1345.62,1,Lost Customers
14155.0,266,1,118.75,1,Lost Customers
14157.0,20,2,432.88,3,At Risk
14158.0,40,1,507.66,3,At Risk
14159.0,20,11,4693.01,2,Champions
14161.0,216,3,1110.52,1,Lost Customers
14162.0,174,2,289.36,1,Lost Customers
14163.0,87,4,2445.91,0,Loyal Customers
14164.0,71,2,1631.77,3,At Risk
14165.0,276,1,122.53999999999999,1,Lost Customers
14167.0,39,4,574.84,3,At Risk
14171.0,98,1,363.79,3,At Risk
14173.0,11,4,450.84,3,At Risk
14174.0,33,1,134.46,3,At Risk
14175.0,60,3,3222.3,0,Loyal Customers
14176.0,297,4,576.9000000000001,1,Lost Customers
14177.0,86,4,559.41,3,At Risk
14178.0,9,7,1620.93,0,Loyal Customers
14179.0,41,2,719.78,3,At Risk
14180.0,11,25,4748.52,2,Champions
14184.0,67,1,452.89,3,At Risk
14185.0,331,1,197.65,1,Lost Customers
14188.0,31,6,2054.36,0,Loyal Customers
14189.0,2,15,4654.08,2,Champions
14191.0,2,13,4684.76,2,Champions
14193.0,68,2,853.39,3,At Risk
14194.0,5,21,11349.52,2,Champions
14195.0,202,2,1012.0,1,Lost Customers
14196.0,107,1,335.52,3,At Risk
14198.0,18,4,701.4,3,At Risk
14199.0,218,1,185.39999999999998,1,Lost Customers
14201.0,60,7,747.44,0,Loyal Customers
14204.0,2,1,161.03,3,At Risk
14205.0,17,2,466.7,3,At Risk
14206.0,239,1,328.15999999999997,1,Lost Customers
14208.0,95,1,151.74,3,At Risk
14209.0,11,6,2073.43,0,Loyal Customers
14210.0,106,6,1905.8400000000001,0,Loyal Customers
14211.0,53,9,2241.1,0,Loyal Customers
14212.0,90,1,1070.48,3,At Risk
14214.0,31,5,1004.38,3,At Risk
14215.0,12,6,1789.72,0,Loyal Customers
14216.0,3,4,1839.3,0,Loyal Customers
14217.0,2,17,2004.98,0,Loyal Customers
14218.0,43,1,169.48000000000002,3,At Risk
14219.0,4,1,89.94,3,At Risk
14220.0,247,2,632.4,1,Lost Customers
14221.0,42,9,3432.8,0,Loyal Customers
14222.0,177,1,683.17,1,Lost Customers
14223.0,92,3,991.13,3,At Risk
14224.0,110,4,1050.12,3,At Risk
14226.0,29,5,2232.19,0,Loyal Customers
14227.0,26,10,3350.96,0,Loyal Customers
14229.0,52,3,1547.2,3,At Risk
14231.0,184,3,925.71,1,Lost Customers
14232.0,43,5,2048.07,0,Loyal Customers
14233.0,49,4,1462.72,3,At Risk
14234.0,22,4,775.46,3,At Risk
14235.0,75,5,3144.86,0,Loyal Customers
14236.0,81,2,490.86,3,At Risk
14238.0,326,1,146.85,1,Lost Customers
14239.0,43,11,2380.85,0,Loyal Customers
14240.0,30,2,890.34,3,At Risk
14241.0,184,1,213.70000000000002,1,Lost Customers
14242.0,235,2,280.55,1,Lost Customers
14243.0,9,10,2588.77,0,Loyal Customers
14245.0,220,2,1693.45,1,Lost Customers
14246.0,111,3,1474.06,3,At Risk
14247.0,278,1,136.76999999999998,1,Lost Customers
14248.0,318,1,302.58,1,Lost Customers
14250.0,7,3,1904.05,3,At Risk
14251.0,2,5,2879.7000000000003,0,Loyal Customers
14256.0,260,2,969.0600000000001,1,Lost Customers
14257.0,64,5,3099.7200000000003,0,Loyal Customers
14258.0,9,9,12669.98,2,Champions
14259.0,142,1,120.0,3,At Risk
14261.0,51,2,1163.45,3,At Risk
14262.0,8,8,2618.23,0,Loyal Customers
14264.0,155,2,333.97,1,Lost Customers
14265.0,109,2,530.18,3,At Risk
14267.0,163,3,1516.24,1,Lost Customers
14270.0,332,1,492.65000000000003,1,Lost Customers
14271.0,226,1,112.32,1,Lost Customers
14272.0,74,2,437.96,3,At Risk
14273.0,51,4,559.97,3,At Risk
14276.0,99,3,1119.74,3,At Risk
14277.0,15,3,4216.2,0,Loyal Customers
14280.0,197,1,134.04,1,Lost Customers
14282.0,3,15,3729.34,2,Champions
14284.0,31,2,595.25,3,At Risk
14285.0,21,4,1910.01,0,Loyal Customers
14286.0,24,3,4628.75,0,Loyal Customers
14287.0,8,3,176.63,3,At Risk
14288.0,213,1,426.6,1,Lost Customers
14289.0,9,6,911.26,0,Loyal Customers
14290.0,11,5,2314.65,0,Loyal Customers
14291.0,2,11,3883.25,0,Loyal Customers
14292.0,8,9,4871.93,0,Loyal Customers
14293.0,3,4,1046.56,3,At Risk
14295.0,40,1,166.20000000000002,3,At Risk
14297.0,18,4,1305.33,3,At Risk
14299.0,8,9,3965.62,0,Loyal Customers
14300.0,19,1,43.2,3,At Risk
14301.0,117,1,640.14,3,At Risk
14304.0,223,1,383.45,1,Lost Customers
14305.0,71,3,1858.96,3,At Risk
14306.0,51,2,2093.32,3,At Risk
14307.0,89,6,2995.72,0,Loyal Customers
14309.0,8,9,2352.53,0,Loyal Customers
14311.0,243,1,310.26,1,Lost Customers
14312.0,47,6,1611.59,0,Loyal Customers
14314.0,107,1,120.0,3,At Risk
14315.0,45,6,2481.13,0,Loyal Customers
14317.0,65,1,508.58000000000004,3,At Risk
14320.0,207,2,477.79,1,Lost Customers
14321.0,11,5,1530.75,0,Loyal Customers
14323.0,115,2,605.0600000000001,3,At Risk
14326.0,242,1,183.85,1,Lost Customers
14327.0,163,1,311.65,1,Lost Customers
14329.0,17,7,5014.84,0,Loyal Customers
14331.0,124,2,462.65999999999997,3,At Risk
14332.0,23,3,866.31,3,At Risk
14333.0,68,1,415.2,3,At Risk
14334.0,17,8,2552.21,0,Loyal Customers
14335.0,16,2,468.26,3,At Risk
14336.0,17,4,1614.91,3,At Risk
14338.0,161,2,588.22,1,Lost Customers
14339.0,243,1,309.52,1,Lost Customers
14340.0,219,1,134.7,1,Lost Customers
14341.0,45,8,2182.28,0,Loyal Customers
14342.0,21,4,668.5600000000001,3,At Risk
14344.0,127,8,889.9300000000001,0,Loyal Customers
14345.0,39,1,108.97999999999999,3,At Risk
14346.0,121,2,1021.58,3,At Risk
14348.0,260,1,409.57,1,Lost Customers
14349.0,10,1,133.5,3,At Risk
14350.0,274,1,282.93,1,Lost Customers
14351.0,165,1,51.0,1,Lost Customers
14352.0,157,4,1078.96,1,Lost Customers
14353.0,215,1,90.6,1,Lost Customers
14354.0,6,2,163.62,3,At Risk
14355.0,366,1,174.4,1,Lost Customers
14356.0,80,2,701.23,3,At Risk
14357.0,43,1,225.77,3,At Risk
14359.0,19,3,912.18,3,At Risk
14360.0,32,4,2128.23,0,Loyal Customers
14362.0,22,1,161.2,3,At Risk
14364.0,109,8,3717.35,0,Loyal Customers
14367.0,8,16,9261.52,2,Champions
14368.0,320,1,155.0,1,Lost Customers
14371.0,295,1,100.5,1,Lost Customers
14373.0,358,1,76.55,1,Lost Customers
14375.0,185,1,257.68,1,Lost Customers
14377.0,191,2,617.05,1,Lost Customers
14379.0,44,2,348.1,3,At Risk
14381.0,52,1,202.68,3,At Risk
14382.0,26,1,626.0699999999999,3,At Risk
14383.0,38,3,1247.69,3,At Risk
14385.0,9,3,202.11,3,At Risk
14386.0,297,1,142.4,1,Lost Customers
14387.0,33,3,1770.56,3,At Risk
14388.0,10,8,3212.84,0,Loyal Customers
14389.0,65,2,1043.46,3,At Risk
14390.0,10,9,4652.82,0,Loyal Customers
14393.0,218,1,67.95,1,Lost Customers
14395.0,2,9,3507.71,0,Loyal Customers
14396.0,65,2,487.99,3,At Risk
14397.0,3,19,2612.96,2,Champions
14400.0,149,1,574.7,1,Lost Customers
14401.0,4,13,4051.48,2,Champions
14403.0,130,4,1475.81,3,At Risk
14404.0,34,6,1474.32,0,Loyal Customers
14406.0,119,1,156.75,3,At Risk
14407.0,107,6,2157.73,0,Loyal Customers
14408.0,11,7,2606.53,0,Loyal Customers
14409.0,71,6,2059.4500000000003,0,Loyal Customers
14410.0,92,9,1105.07,0,Loyal Customers
14411.0,311,1,1063.0,1,Lost Customers
14412.0,43,2,770.03,3,At Risk
14413.0,362,1,122.7,1,Lost Customers
14414.0,92,7,1496.98,0,Loyal Customers
14415.0,1,13,5900.28,2,Champions
14416.0,22,2,490.22,3,At Risk
14418.0,4,3,1937.25,3,At Risk
14419.0,11,6,1058.06,0,Loyal Customers
14420.0,99,1,387.52,3,At Risk
14421.0,57,2,813.11,3,At Risk
14422.0,1,6,4263.64,0,Loyal Customers
14423.0,218,1,265.2,1,Lost Customers
14424.0,18,1,322.08,3,At Risk
14426.0,24,10,4481.67,0,Loyal Customers
14427.0,50,2,363.34000000000003,3,At Risk
14428.0,7,5,1244.83,3,At Risk
14431.0,303,1,470.36,1,Lost Customers
14432.0,10,6,2255.51,0,Loyal Customers
14434.0,22,6,1372.8,0,Loyal Customers
14436.0,99,1,89.06,3,At Risk
14437.0,366,1,63.0,1,Lost Customers
14438.0,306,1,131.9,1,Lost Customers
14439.0,320,1,2661.24,1,Lost Customers
14440.0,8,5,2357.6800000000003,0,Loyal Customers
14441.0,1,4,1712.89,3,At Risk
14442.0,205,2,1589.82,1,Lost Customers
14443.0,54,4,1420.2,3,At Risk
14446.0,1,4,1039.58,3,At Risk
14447.0,19,5,1163.23,3,At Risk
14448.0,9,2,375.35,3,At Risk
14449.0,19,4,907.1,3,At Risk
14450.0,181,3,483.25,1,Lost Customers
14451.0,60,2,662.59,3,At Risk
14452.0,11,2,264.44,3,At Risk
14453.0,190,1,119.93,1,Lost Customers
14456.0,5,9,3062.4,0,Loyal Customers
14457.0,311,1,113.64,1,Lost Customers
14459.0,155,1,1837.92,1,Lost Customers
14460.0,110,3,434.34,3,At Risk
14461.0,148,3,2103.06,3,At Risk
14462.0,66,11,2004.02,0,Loyal Customers
14463.0,98,3,529.62,3,At Risk
14465.0,247,3,1058.6200000000001,1,Lost Customers
14466.0,29,7,2272.4,0,Loyal Customers
14467.0,18,4,598.76,3,At Risk
14470.0,12,2,461.19,3,At Risk
14472.0,104,8,1936.84,0,Loyal Customers
14473.0,74,2,234.34000000000003,3,At Risk
14474.0,46,1,547.66,3,At Risk
14475.0,72,3,925.85,3,At Risk
14476.0,257,1,215.7,1,Lost Customers
14477.0,20,4,1309.6,3,At Risk
14479.0,254,2,316.25,1,Lost Customers
14480.0,11,1,279.05,3,At Risk
14481.0,165,2,636.51,1,Lost Customers
14482.0,18,6,2068.15,0,Loyal Customers
14483.0,282,1,137.1,1,Lost Customers
14484.0,50,1,321.92,3,At Risk
14485.0,39,1,165.75,3,At Risk
14487.0,27,6,1196.33,0,Loyal Customers
14488.0,68,1,1064.28,3,At Risk
14489.0,207,1,463.38,1,Lost Customers
14491.0,175,2,340.93,1,Lost Customers
14493.0,7,5,2383.2400000000002,0,Loyal Customers
14494.0,26,1,139.56,3,At Risk
14495.0,51,2,123.8,3,At Risk
14496.0,312,2,538.8100000000001,1,Lost Customers
14497.0,309,1,475.37,1,Lost Customers
14498.0,43,5,1957.32,0,Loyal Customers
14499.0,26,3,815.32,3,At Risk
14500.0,88,3,356.85,3,At Risk
14501.0,184,2,251.21,1,Lost Customers
14502.0,20,11,2470.67,0,Loyal Customers
14503.0,3,6,3543.26,0,Loyal Customers
14504.0,47,4,673.26,3,At Risk
14505.0,17,8,5905.64,2,Champions
14506.0,17,5,2012.17,0,Loyal Customers
14507.0,24,6,1383.18,0,Loyal Customers
14508.0,22,2,276.42,3,At Risk
14511.0,11,5,1314.81,0,Loyal Customers
14512.0,188,2,275.28,1,Lost Customers
14513.0,101,3,455.59000000000003,3,At Risk
14514.0,61,3,1055.35,3,At Risk
14515.0,18,6,2102.09,0,Loyal Customers
14517.0,33,2,330.45,3,At Risk
14518.0,64,1,174.37,3,At Risk
14520.0,2,2,270.6,3,At Risk
14522.0,24,4,974.54,3,At Risk
14523.0,108,1,241.09,3,At Risk
14524.0,32,9,1867.68,0,Loyal Customers
14525.0,20,9,4332.2,0,Loyal Customers
14528.0,37,1,364.21999999999997,3,At Risk
14529.0,60,3,620.04,3,At Risk
14530.0,26,6,2925.91,0,Loyal Customers
14532.0,236,4,932.85,1,Lost Customers
14533.0,25,7,1949.72,0,Loyal Customers
14534.0,3,18,4447.05,2,Champions
14535.0,60,3,2864.19,0,Loyal Customers
14536.0,260,1,171.8,1,Lost Customers
14537.0,58,1,355.56,3,At Risk
14538.0,65,2,388.25,3,At Risk
14539.0,16,2,537.48,3,At Risk
14540.0,10,3,996.26,3,At Risk
14541.0,59,8,1461.65,0,Loyal Customers
14542.0,186,1,103.25,1,Lost Customers
14543.0,29,16,3630.33,2,Champions
14544.0,24,2,2024.45,3,At Risk
14546.0,5,5,2578.09,0,Loyal Customers
14547.0,4,8,4007.54,0,Loyal Customers
14548.0,151,2,652.8,1,Lost Customers
14549.0,311,1,289.24,1,Lost Customers
14550.0,11,2,765.62,3,At Risk
14551.0,18,2,186.23,3,At Risk
14552.0,152,1,165.07,1,Lost Customers
14553.0,19,5,859.27,3,At Risk
14554.0,10,4,2381.04,0,Loyal Customers
14555.0,57,2,324.14,3,At Risk
14557.0,85,1,788.38,3,At Risk
14560.0,7,22,2237.77,2,Champions
14561.0,76,3,1080.76,3,At Risk
14562.0,4,18,5074.77,2,Champions
14565.0,96,4,3099.12,0,Loyal Customers
14566.0,111,1,1432.0,3,At Risk
14567.0,57,2,1530.3600000000001,3,At Risk
14569.0,1,1,227.39,3,At Risk
14570.0,281,2,218.06,1,Lost Customers
14572.0,3,7,2832.84,0,Loyal Customers
14573.0,180,9,1653.42,0,Loyal Customers
14577.0,13,4,859.71,3,At Risk
14578.0,3,1,168.63,3,At Risk
14581.0,17,1,138.6,3,At Risk
14582.0,41,1,114.11,3,At Risk
14583.0,6,5,1052.55,3,At Risk
14584.0,169,4,1042.26,1,Lost Customers
14585.0,50,1,157.05,3,At Risk
14586.0,277,1,237.36,1,Lost Customers
14587.0,19,9,1601.14,0,Loyal Customers
14591.0,15,4,1447.14,3,At Risk
14592.0,35,3,570.46,3,At Risk
14593.0,22,3,617.99,3,At Risk
14594.0,7,2,379.83,3,At Risk
14595.0,20,6,1740.6,0,Loyal Customers
14597.0,11,2,883.15,3,At Risk
14598.0,44,1,221.97,3,At Risk
14600.0,306,1,393.33000000000004,1,Lost Customers
14601.0,11,1,213.96,3,At Risk
14603.0,275,1,660.0,1,Lost Customers
14608.0,4,4,1785.15,0,Loyal Customers
14609.0,72,4,601.56,3,At Risk
14616.0,243,3,406.08000000000004,1,Lost Customers
14618.0,9,3,553.44,3,At Risk
14619.0,246,1,394.44,1,Lost Customers
14620.0,206,2,412.78000000000003,1,Lost Customers
14621.0,1,5,1788.3600000000001,0,Loyal Customers
14622.0,185,1,320.58000000000004,1,Lost Customers
14623.0,32,5,889.25,3,At Risk
14624.0,57,2,225.85,3,At Risk
14625.0,196,2,899.63,1,Lost Customers
14626.0,24,4,2791.27,0,Loyal Customers
14628.0,91,2,671.96,3,At Risk
14629.0,4,2,959.01,3,At Risk
14631.0,51,3,1006.98,3,At Risk
14632.0,263,1,114.56,1,Lost Customers
14633.0,266,1,344.90000000000003,1,Lost Customers
14636.0,36,2,609.85,3,At Risk
14638.0,51,1,443.6,3,At Risk
14639.0,52,6,2984.49,0,Loyal Customers
14640.0,24,6,2125.08,0,Loyal Customers
14641.0,22,1,110.46,3,At Risk
14642.0,59,1,96.12,3,At Risk
14643.0,170,2,693.8100000000001,1,Lost Customers
14644.0,68,2,830.76,3,At Risk
14645.0,157,2,597.09,1,Lost Customers
14647.0,201,1,243.22,1,Lost Customers
14649.0,5,4,1417.29,3,At Risk
14651.0,67,2,654.6,3,At Risk
14652.0,77,1,114.18,3,At Risk
14653.0,1,7,1947.55,0,Loyal Customers
14655.0,8,4,1932.23,0,Loyal Customers
14656.0,169,2,291.05,1,Lost Customers
14657.0,18,4,848.22,3,At Risk
14658.0,5,2,247.15,3,At Risk
14659.0,9,9,2529.93,0,Loyal Customers
14660.0,87,2,285.74,3,At Risk
14661.0,27,1,107.95,3,At Risk
14662.0,29,4,771.17,3,At Risk
14664.0,20,2,637.89,3,At Risk
14665.0,61,5,1835.7,0,Loyal Customers
14666.0,24,1,195.25,3,At Risk
14667.0,11,25,9241.2,2,Champions
14669.0,242,3,1269.99,1,Lost Customers
14670.0,280,2,411.53,1,Lost Customers
14672.0,235,2,765.55,1,Lost Customers
14673.0,3,5,1736.4,0,Loyal Customers
14675.0,16,1,604.75,3,At Risk
14676.0,31,6,2548.2400000000002,0,Loyal Customers
14681.0,71,3,498.95,3,At Risk
14682.0,188,2,52.0,1,Lost Customers
14684.0,26,5,1236.28,3,At Risk
14687.0,107,1,628.38,3,At Risk
14688.0,8,21,5630.87,2,Champions
14689.0,209,1,112.8,1,Lost Customers
14690.0,44,2,371.7,3,At Risk
14691.0,31,5,2114.33,0,Loyal Customers
14692.0,137,4,591.55,3,At Risk
14693.0,265,1,172.9,1,Lost Customers
14696.0,4,7,2078.95,0,Loyal Customers
14697.0,218,2,188.60999999999999,1,Lost Customers
14698.0,2,5,1250.76,0,Loyal Customers
14699.0,214,1,109.13000000000001,1,Lost Customers
14700.0,32,3,2235.3,3,At Risk
14701.0,11,9,2549.37,0,Loyal Customers
14702.0,1,17,3292.14,2,Champions
14703.0,15,1,318.17,3,At Risk
14704.0,11,9,1546.91,0,Loyal Customers
14705.0,199,1,179.0,1,Lost Customers
14708.0,3,3,1126.37,3,At Risk
14709.0,15,13,4921.04,2,Champions
14710.0,14,4,606.13,3,At Risk
14711.0,10,11,2868.8,0,Loyal Customers
14712.0,29,3,917.07,3,At Risk
14713.0,9,11,2666.36,0,Loyal Customers
14714.0,24,1,160.19,3,At Risk
14715.0,25,4,867.38,3,At Risk
14716.0,43,2,329.68,3,At Risk
14719.0,2,5,1602.13,0,Loyal Customers
14720.0,6,3,663.81,3,At Risk
14722.0,147,1,187.92000000000002,1,Lost Customers
14723.0,10,6,1158.3,0,Loyal Customers
14725.0,25,1,718.08,3,At Risk
14727.0,274,1,268.58,1,Lost Customers
14730.0,1,8,2005.06,0,Loyal Customers
14731.0,47,3,380.02,3,At Risk
14732.0,8,8,2702.4900000000002,0,Loyal Customers
14733.0,16,12,9585.91,2,Champions
14737.0,4,3,1164.55,3,At Risk
14738.0,43,7,1314.45,0,Loyal Customers
14739.0,4,7,3902.28,0,Loyal Customers
14740.0,197,3,1448.21,1,Lost Customers
14741.0,12,6,1400.34,0,Loyal Customers
14744.0,16,7,1099.98,0,Loyal Customers
14745.0,113,5,1220.26,3,At Risk
14747.0,249,1,328.2,1,Lost Customers
14748.0,29,5,1415.75,0,Loyal Customers
14752.0,44,1,389.64,3,At Risk
14753.0,87,1,563.15,3,At Risk
14754.0,45,2,638.05,3,At Risk
14755.0,10,11,5010.28,2,Champions
14756.0,15,1,738.96,3,At Risk
14757.0,75,1,420.5,3,At Risk
14758.0,145,4,1484.06,3,At Risk
14759.0,5,3,1625.97,3,At Risk
14760.0,297,1,89.2,1,Lost Customers
14761.0,59,2,255.9,3,At Risk
14762.0,264,1,300.52,1,Lost Customers
14764.0,47,1,278.3,3,At Risk
14765.0,29,3,254.11,3,At Risk
14766.0,8,6,2473.37,0,Loyal Customers
14768.0,17,2,192.60000000000002,3,At Risk
14769.0,3,8,10674.75,2,Champions
14770.0,232,2,876.42,1,Lost Customers
14772.0,112,1,139.26,3,At Risk
14775.0,58,3,1011.9,3,At Risk
14776.0,51,11,2538.3,0,Loyal Customers
14778.0,127,2,730.86,3,At Risk
14779.0,281,3,386.15,1,Lost Customers
14780.0,55,2,447.68,3,At Risk
14782.0,320,1,200.10000000000002,1,Lost Customers
14784.0,26,2,289.99,3,At Risk
14785.0,10,2,77.4,3,At Risk
14788.0,7,2,679.4399999999999,3,At Risk
14789.0,29,1,197.64,3,At Risk
14790.0,17,4,745.06,3,At Risk
14792.0,64,1,6.2,3,At Risk
14793.0,21,1,228.99,3,At Risk
14794.0,3,7,1319.91,0,Loyal Customers
14795.0,166,1,131.45000000000002,1,Lost Customers
14796.0,1,17,8022.49,2,Champions
14798.0,53,3,173.74,3,At Risk
14799.0,51,1,157.7,3,At Risk
14800.0,48,12,4339.74,2,Champions
14801.0,61,1,193.14,3,At Risk
14803.0,162,3,845.55,1,Lost Customers
14804.0,9,1,353.27,3,At Risk
14805.0,15,4,554.65,3,At Risk
14806.0,75,1,193.39000000000001,3,At Risk
14808.0,40,8,2741.17,0,Loyal Customers
14810.0,41,11,2087.88,0,Loyal Customers
14815.0,37,2,778.5,3,At Risk
14816.0,197,1,271.85,1,Lost Customers
14817.0,200,2,1110.34,1,Lost Customers
14818.0,74,3,657.8,3,At Risk
14819.0,64,2,272.07,3,At Risk
14820.0,21,4,507.29,3,At Risk
14821.0,367,1,48.800000000000004,1,Lost Customers
14823.0,180,3,321.43,1,Lost Customers
14824.0,10,4,1127.71,3,At Risk
14825.0,4,12,2226.91,0,Loyal Customers
14828.0,197,3,2139.76,1,Lost Customers
14829.0,29,4,697.55,3,At Risk
14830.0,53,1,197.13,3,At Risk
14834.0,18,6,1720.3,0,Loyal Customers
14836.0,10,3,102.44999999999999,3,At Risk
14837.0,90,4,1649.5,3,At Risk
14840.0,268,1,62.85,1,Lost Customers
14841.0,53,6,3295.76,0,Loyal Customers
14842.0,44,4,2824.69,0,Loyal Customers
14844.0,64,4,3189.81,0,Loyal Customers
14847.0,149,1,309.4,1,Lost Customers
14849.0,22,25,7930.54,2,Champions
14850.0,312,1,325.75,1,Lost Customers
14851.0,23,2,511.35,3,At Risk
14852.0,58,6,2836.69,0,Loyal Customers
14853.0,24,2,475.8,3,At Risk
14854.0,78,7,2759.83,0,Loyal Customers
14855.0,119,2,645.65,3,At Risk
14856.0,36,3,1311.3799999999999,3,At Risk
14857.0,60,2,1173.12,3,At Risk
14859.0,13,4,1353.74,3,At Risk
14860.0,19,1,170.32,3,At Risk
14861.0,52,1,125.79,3,At Risk
14862.0,26,2,841.1999999999999,3,At Risk
14863.0,29,1,266.76,3,At Risk
14865.0,7,2,52.2,3,At Risk
14867.0,186,3,710.28,1,Lost Customers
14868.0,3,8,2953.59,0,Loyal Customers
14869.0,9,2,725.7,3,At Risk
14870.0,262,1,327.25,1,Lost Customers
14871.0,3,4,522.38,3,At Risk
14873.0,210,1,519.68,1,Lost Customers
14875.0,108,2,1465.3200000000002,3,At Risk
14878.0,13,9,1485.54,0,Loyal Customers
14880.0,77,3,706.19,3,At Risk
14881.0,20,1,255.4,3,At Risk
14882.0,27,2,589.7,3,At Risk
14883.0,19,6,761.59,3,At Risk
14885.0,132,1,765.3199999999999,3,At Risk
14886.0,253,1,364.8,1,Lost Customers
14887.0,79,1,1862.0,3,At Risk
14888.0,207,1,369.2,1,Lost Customers
14889.0,336,1,135.9,1,Lost Customers
14890.0,254,1,125.65,1,Lost Customers
14891.0,148,2,554.38,3,At Risk
14893.0,10,2,1237.8500000000001,3,At Risk
14894.0,85,1,655.75,3,At Risk
14895.0,8,20,11138.710000000001,2,Champions
14896.0,205,2,468.77000000000004,1,Lost Customers
14897.0,8,4,1366.38,3,At Risk
14898.0,23,6,1303.52,0,Loyal Customers
14901.0,11,9,1421.29,0,Loyal Customers
14902.0,26,1,332.66,3,At Risk
14903.0,21,5,2810.63,0,Loyal Customers
14904.0,2,2,1025.44,3,At Risk
14905.0,158,2,616.15,1,Lost Customers
14907.0,3,7,3501.1,0,Loyal Customers
14908.0,74,1,277.8,3,At Risk
14910.0,3,4,434.35,3,At Risk
14912.0,17,2,867.85,3,At Risk
14913.0,36,4,1227.43,3,At Risk
14915.0,91,2,307.48,3,At Risk
14916.0,71,4,1268.98,3,At Risk
14918.0,116,2,1610.15,3,At Risk
14920.0,213,2,977.77,1,Lost Customers
14921.0,30,2,1316.07,3,At Risk
14923.0,51,1,749.1,3,At Risk
14924.0,246,1,310.05,1,Lost Customers
14929.0,32,1,223.88,3,At Risk
14930.0,109,3,2372.86,3,At Risk
14931.0,5,5,1257.68,0,Loyal Customers
14932.0,366,1,363.53,1,Lost Customers
14934.0,82,2,1890.94,3,At Risk
14935.0,297,1,1784.71,1,Lost Customers
14936.0,34,8,8137.02,2,Champions
14937.0,57,3,1621.88,3,At Risk
14944.0,30,12,5900.25,2,Champions
14946.0,14,1,100.9,3,At Risk
14947.0,72,2,290.82,3,At Risk
14948.0,23,6,1101.97,0,Loyal Customers
14950.0,19,1,371.2,3,At Risk
14951.0,79,1,311.69,3,At Risk
14952.0,60,11,8099.49,2,Champions
14953.0,25,1,289.82,3,At Risk
14954.0,12,1,336.17,3,At Risk
14957.0,253,1,58.49,1,Lost Customers
14958.0,147,3,499.68,3,At Risk
14959.0,64,4,695.42,3,At Risk
14960.0,8,2,221.27,3,At Risk
14961.0,11,9,7044.68,2,Champions
14962.0,271,1,126.7,1,Lost Customers
14963.0,10,5,1487.8,0,Loyal Customers
14964.0,247,1,206.21,1,Lost Customers
14965.0,96,2,599.0,3,At Risk
14966.0,15,1,191.32,3,At Risk
14967.0,50,1,463.8,3,At Risk
14968.0,30,1,147.59,3,At Risk
14970.0,68,4,1592.06,3,At Risk
14971.0,35,3,1116.57,3,At Risk
14972.0,128,1,114.77,3,At Risk
14973.0,107,3,1314.45,3,At Risk
14974.0,37,1,114.39,3,At Risk
14975.0,57,1,279.94,3,At Risk
14976.0,57,7,790.86,0,Loyal Customers
14978.0,72,5,1931.42,0,Loyal Customers
14981.0,246,1,102.12,1,Lost Customers
14984.0,19,2,213.27,3,At Risk
14985.0,198,2,296.75,1,Lost Customers
14987.0,16,2,326.4,3,At Risk
14988.0,212,1,334.54,1,Lost Customers
14995.0,39,2,233.23000000000002,3,At Risk
14997.0,46,3,546.1999999999999,3,At Risk
14998.0,170,2,429.87,1,Lost Customers
15000.0,48,1,490.52,3,At Risk
15002.0,116,4,1641.76,3,At Risk
15004.0,147,1,1246.32,3,At Risk
15005.0,16,28,6316.57,2,Champions
15006.0,51,1,502.09,3,At Risk
15007.0,159,1,156.91,1,Lost Customers
15009.0,12,3,1261.78,3,At Risk
15010.0,36,1,308.94,3,At Risk
15012.0,54,2,423.04,3,At Risk
15014.0,43,2,260.17,3,At Risk
15016.0,173,1,170.04,1,Lost Customers
15017.0,34,1,125.58,3,At Risk
15018.0,39,3,496.21000000000004,3,At Risk
15019.0,267,1,266.0,1,Lost Customers
15021.0,9,9,1914.82,0,Loyal Customers
15022.0,12,4,905.04,3,At Risk
15023.0,3,11,6802.76,2,Champions
15024.0,10,10,1661.33,0,Loyal Customers
15025.0,33,1,377.01,3,At Risk
15026.0,80,3,469.0,3,At Risk
15027.0,31,4,1066.1499999999999,3,At Risk
15028.0,8,4,627.13,3,At Risk
15030.0,72,2,518.28,3,At Risk
15031.0,4,4,668.14,3,At Risk
15032.0,256,3,4959.1,1,Lost Customers
15033.0,5,10,2586.67,0,Loyal Customers
15034.0,16,8,4308.61,0,Loyal Customers
15035.0,90,1,252.73000000000002,3,At Risk
15036.0,72,3,465.55,3,At Risk
15038.0,59,6,705.49,3,At Risk
15041.0,170,1,180.35,1,Lost Customers
15042.0,199,1,135.93,1,Lost Customers
15043.0,31,1,537.0,3,At Risk
15044.0,19,17,7700.2300000000005,2,Champions
15045.0,152,2,735.66,1,Lost Customers
